DOG_ID;VIDEO_ID;x_top_left;y_top_left;width;height
07c42739-3d1c-4140-a3a4-2fc33fb13b98;267f6483-1303-4972-b504-a0792a075421;10;79;1483;981
07c42739-3d1c-4140-a3a4-2fc33fb13b98;a83b38ec-d99e-483e-8d34-0231a5c1933b;11;448;2030;3366
07c42739-3d1c-4140-a3a4-2fc33fb13b98;c733ec22-b869-4d18-951d-91b436d39905;328;717;626;1219
07c42739-3d1c-4140-a3a4-2fc33fb13b98;e18383bb-6888-4770-96e0-5fe0542b895e;54;131;1030;1776
08024a1c-2d1e-4d3e-81fb-51fe27e99952;02db46b8-6c13-40c0-a33a-b33cd48b8d44;168;265;186;330
08024a1c-2d1e-4d3e-81fb-51fe27e99952;1eb373ca-960d-4f16-ab07-7f6aa74321ac;0;177;520;477
08024a1c-2d1e-4d3e-81fb-51fe27e99952;2748d7d7-416d-4709-824a-d48e7d26a82f;2;193;572;811
08024a1c-2d1e-4d3e-81fb-51fe27e99952;3c0a0bda-3157-4881-a5c1-5dc457953b6b;2;508;594;770
08024a1c-2d1e-4d3e-81fb-51fe27e99952;c82caa4d-978b-4a1e-ab5e-a8df73edc420;4;469;502;677
083f5d75-8b5d-42b9-b170-6789af250a9d;146acd7d-8727-4b55-a437-edc847088add;512;337;182;102
083f5d75-8b5d-42b9-b170-6789af250a9d;45372416-3695-480d-ba74-1ec9f95a9fe2;232;297;457;531
083f5d75-8b5d-42b9-b170-6789af250a9d;96c5355e-1c4d-46f2-a10d-907dce4b0b35;37;503;432;457
083f5d75-8b5d-42b9-b170-6789af250a9d;d3fd1ad3-a182-4dd1-b2e6-81682e3bfb10;43;324;277;555
083f5d75-8b5d-42b9-b170-6789af250a9d;db6dada1-5e0d-4f45-8cd3-f76bc62e55c2;317;784;199;358
0072c0df-11b7-4ea9-8f41-d0a4d043c1c7;142def30-2012-42a0-9da9-2d700b59d2aa;172;374;135;244
0072c0df-11b7-4ea9-8f41-d0a4d043c1c7;6bd7aefa-7679-4688-9df2-a45d8a7e7fd1;27;195;292;238
0072c0df-11b7-4ea9-8f41-d0a4d043c1c7;76fbb245-fa84-4b1f-bb5f-5d6554cde96d;202;337;137;402
0072c0df-11b7-4ea9-8f41-d0a4d043c1c7;182c7c25-34e6-4ef6-83e9-eabfe4ec5582;456;490;195;361
0072c0df-11b7-4ea9-8f41-d0a4d043c1c7;f2880cbc-1610-42a2-8fa6-71b73a50ce89;104;434;362;202
0072c0df-11b7-4ea9-8f41-d0a4d043c1c7;8e1e8e49-8b0f-4c1d-9c94-7db3a110353f;228;346;277;603
0072c0df-11b7-4ea9-8f41-d0a4d043c1c7;3a1ea585-ab17-43fb-a6e6-1466d7614eba;7;258;709;1018
0072c0df-11b7-4ea9-8f41-d0a4d043c1c7;7f95d56b-25f9-4c66-b95c-841663b6da1a;243;267;359;533
0072c0df-11b7-4ea9-8f41-d0a4d043c1c7;5f35e50b-e81a-41dc-90d1-59d0db4c43ce;203;286;229;203
0072c0df-11b7-4ea9-8f41-d0a4d043c1c7;9d52de9e-6593-4c5b-a70b-67a1d1db4b92;486;444;198;183
0ecd83c0-7542-4cb3-8636-22a132751494;4e208afa-d55e-4ac0-9c21-26f8221acbb7;7;477;1073;1213
0ecd83c0-7542-4cb3-8636-22a132751494;4d8081c2-e223-4c8a-91e7-33495c6d0eef;382;515;127;311
0ecd83c0-7542-4cb3-8636-22a132751494;28a28baa-f177-463c-967e-ec18e4db5fa6;364;445;665;883
0ecd83c0-7542-4cb3-8636-22a132751494;15f656c9-9cfa-425c-9f1d-ae39b6dd92cb;39;342;863;980
0ecd83c0-7542-4cb3-8636-22a132751494;cadcadb1-340a-4feb-b75c-eb170097d4a1;228;563;610;535
0ecd83c0-7542-4cb3-8636-22a132751494;e4c695b4-0f7a-442b-8101-ed19bf8fb02d;1;768;935;480
0ec69a09-3b55-45c9-bb10-e536e8da5ccb;6429086a-407e-4066-b715-6c6e5d5c53c3;715;614;594;941
0ec69a09-3b55-45c9-bb10-e536e8da5ccb;dba88011-a602-45e1-85b2-1532b423c6a5;4;422;925;676
0ec69a09-3b55-45c9-bb10-e536e8da5ccb;a6799d2b-1d2b-4830-a340-5b0d3dcda066;661;749;527;755
0ec69a09-3b55-45c9-bb10-e536e8da5ccb;0e82a6b1-e759-4524-9cf0-42dd50c12d2b;72;374;1358;646
0ec69a09-3b55-45c9-bb10-e536e8da5ccb;4c34928c-a187-4615-b91a-605f017f52f7;460;631;91;111
0ec511ac-fa83-4d06-8965-d6fc5885de7a;e88d3d2a-399c-42a3-9ee9-db58699ea0c3;8;541;898;566
0ec511ac-fa83-4d06-8965-d6fc5885de7a;6ffc8f80-9a90-44c5-ac99-b032edf4a388;950;182;334;639
0ec511ac-fa83-4d06-8965-d6fc5885de7a;35f570a4-7eeb-48b5-b86a-02d21d4368ac;869;274;338;255
0ec511ac-fa83-4d06-8965-d6fc5885de7a;e9e89eb0-0261-4b86-ae4a-9f7fca86fbda;19;150;910;813
0ec511ac-fa83-4d06-8965-d6fc5885de7a;f8d11fe9-291c-4690-9196-0b0195ccbdd6;504;797;71;131
0e5d2228-4420-46ab-a6f4-48f11c45a912;635a3eb0-de87-4fce-b56f-abd1f46c0f22;5;314;1068;1113
0e5d2228-4420-46ab-a6f4-48f11c45a912;f4f290b5-1122-4078-8361-cf3e754f8844;446;781;625;989
0e5d2228-4420-46ab-a6f4-48f11c45a912;d7d232ac-1b88-4cdc-9bef-06ca2770d83e;216;23;922;677
0e5d2228-4420-46ab-a6f4-48f11c45a912;fcab4f41-b27b-4160-b55b-89586cbfe3fa;4;112;1069;1805
0e5d2228-4420-46ab-a6f4-48f11c45a912;c9ae5a2f-2402-4ce2-b76b-49d84127596b;466;41;1452;1035
0e3d8915-6873-42d5-a08f-030c97452249;14790b85-6089-4f12-a86e-3fbe28dd4e5c;193;749;649;409
0e3d8915-6873-42d5-a08f-030c97452249;b4e97597-7632-4fb3-8984-05072055202f;324;419;720;835
0e3d8915-6873-42d5-a08f-030c97452249;03e32852-a5f2-4e5c-9706-9d15f0f017bd;99;353;746;475
0e3d8915-6873-42d5-a08f-030c97452249;9adab81e-8955-409c-a4e2-e7d0e9e7aa49;246;45;690;1849
0e3d8915-6873-42d5-a08f-030c97452249;b2d592c4-688a-4190-ae6e-c830efcd2016;11;480;1058;1072
0e3d8915-6873-42d5-a08f-030c97452249;ec8fb59a-27bd-4d22-ae76-35005318b3a8;53;515;703;551
0e04b248-1857-49c6-89da-43b6ea667b37;1eddbac8-d4e5-4a77-9fb3-17252242358b;65;848;540;928
0e04b248-1857-49c6-89da-43b6ea667b37;e1a9399d-a83e-4d0c-a8fb-f534a048756c;479;592;601;714
0e04b248-1857-49c6-89da-43b6ea667b37;cb766759-6ffc-48b1-987c-190d9364a30d;3;406;1030;695
0e04b248-1857-49c6-89da-43b6ea667b37;5e0c88bd-5609-4636-b3e6-22695627e38d;120;864;718;1050
0d42dc49-b0c5-47bd-8054-79ac63b2c389;b63d6947-6050-4465-b8ed-721bd9ea7a91;449;333;238;501
0d42dc49-b0c5-47bd-8054-79ac63b2c389;59f94230-37e1-45b7-ac10-9292229304c4;61;667;1018;1087
0d42dc49-b0c5-47bd-8054-79ac63b2c389;a608b9da-529f-452c-bbb0-04b7fdbf9503;305;640;386;326
0d42dc49-b0c5-47bd-8054-79ac63b2c389;60aa5a97-e351-4ea3-929e-6efb38b13481;425;810;103;89
0d283fe0-035b-4556-937c-0bcc118bf42d;5a0a0b61-5f7e-4720-b31b-5a8150592685;1142;576;1100;1141
0d283fe0-035b-4556-937c-0bcc118bf42d;7546f548-f9e9-4a79-b308-92419c3ceaf8;451;630;483;724
0d283fe0-035b-4556-937c-0bcc118bf42d;451a0208-35fe-4be8-b81f-c484aa720081;653;617;117;123
0d283fe0-035b-4556-937c-0bcc118bf42d;d7bf316a-b01e-494c-9dfc-8816e439db81;958;515;218;335
0d283fe0-035b-4556-937c-0bcc118bf42d;f9bcd78e-d3ef-4938-9f6c-9c2fb6c100d2;962;162;257;378
0c9e7094-eefe-4d3e-ac99-0d08bf3b3806;afb859a6-27da-4d23-a654-5e4e1b44a358;207;237;267;358
0c9e7094-eefe-4d3e-ac99-0d08bf3b3806;7122aba8-0b7b-4ccf-9ece-3e1e79a419bd;379;464;169;198
0c9e7094-eefe-4d3e-ac99-0d08bf3b3806;60bdc28b-9b01-4cbe-a2da-03021b7e582b;672;274;554;797
0c9e7094-eefe-4d3e-ac99-0d08bf3b3806;696796be-beb2-48b1-ab1a-a5de13032fb2;768;365;338;272
0c9e7094-eefe-4d3e-ac99-0d08bf3b3806;f77bbb15-e8e3-47cd-9313-ac94913eddf7;230;294;321;536
0c0b6a70-3f67-403a-a014-e758a5439a4e;490ab8f2-7fcc-4fb0-ba5f-8d79698de29e;356;1190;1002;1165
0c0b6a70-3f67-403a-a014-e758a5439a4e;fc06599d-2617-41ab-aee3-3fa1f0ab37e6;197;1741;959;1101
0c0b6a70-3f67-403a-a014-e758a5439a4e;6f3b0426-e6b9-49c2-801d-e28a5752be07;799;678;1188;1466
0c0b6a70-3f67-403a-a014-e758a5439a4e;94bb7357-6fb6-4c48-8436-56ae6094cba0;417;714;240;364
0c0b6a70-3f67-403a-a014-e758a5439a4e;33d42704-74e1-49ac-9a3b-460165d77cb6;51;299;628;676
0c08a0ce-c99c-4e5d-84e1-58f7be37feb2;186bb3b9-f3e3-4dc9-832a-eb598e3583a2;22;829;484;621
0c08a0ce-c99c-4e5d-84e1-58f7be37feb2;2e3970f5-e6f7-48b2-b32c-896d736f45ee;929;391;79;68
0c08a0ce-c99c-4e5d-84e1-58f7be37feb2;4853ad1e-bae2-4a03-b1e0-d6d1a35150ea;974;400;48;54
0c08a0ce-c99c-4e5d-84e1-58f7be37feb2;cd9a39c7-4254-4857-94e8-b03615d9d07e;756;353;367;273
0be5d617-c078-444b-9000-481053fddc3d;865505f1-8f7f-49d6-a21b-61cf8554a2c2;44;203;428;643
0be5d617-c078-444b-9000-481053fddc3d;d7d973e8-98d9-46dc-89aa-d2202463ce35;125;137;171;359
0be5d617-c078-444b-9000-481053fddc3d;368f2e67-a7cb-41c4-a1f3-1843f78410ba;185;348;131;110
0be5d617-c078-444b-9000-481053fddc3d;a3ced7d2-9b05-4e53-87d2-28019615ccd4;602;202;54;115
0be5d617-c078-444b-9000-481053fddc3d;d3a39359-9e12-4748-a3db-66edf05605e8;432;275;218;357
0b940f58-b849-4305-8325-c4fe3af85d19;0dcecb46-e9f9-4b33-b7b3-d6310650799b;142;467;428;435
0b940f58-b849-4305-8325-c4fe3af85d19;b4df8891-4f00-4c07-b012-fc6845716fbc;250;261;155;365
0b940f58-b849-4305-8325-c4fe3af85d19;57e29d46-b8fe-4a66-96ae-8620c64cdb8a;206;251;234;301
0b940f58-b849-4305-8325-c4fe3af85d19;a89f0157-bf22-4eef-925a-339d89741b3b;766;493;237;560
0b940a03-a694-477e-ab81-d56fc14f9c82;3b3b715d-2438-4af5-b958-0ba49ed0ef1f;778;283;331;657
0b940a03-a694-477e-ab81-d56fc14f9c82;410f5bb3-b96c-492a-98f0-00924c8e2a3d;5;195;1013;925
0b940a03-a694-477e-ab81-d56fc14f9c82;e912af65-c4e4-4ab8-a9aa-fe93ad966f77;708;122;446;429
0b940a03-a694-477e-ab81-d56fc14f9c82;e0cdf27b-8dc0-4f62-b94b-b1b87146dbb1;5;0;1541;1064
0b940a03-a694-477e-ab81-d56fc14f9c82;4cfeceb3-4e21-4c66-bfb9-eefe62df8648;590;109;146;221
0b7acf61-7f42-461c-8751-b86267f7c9f6;9c6848c1-9567-4164-9bbf-8511929beb5a;14;554;869;1152
0b7acf61-7f42-461c-8751-b86267f7c9f6;68be2131-1a74-4eb3-9be0-098285085510;1;400;1061;1443
0b7acf61-7f42-461c-8751-b86267f7c9f6;3bd4596a-6a46-4850-8004-6f525687093a;232;365;533;1245
0b7acf61-7f42-461c-8751-b86267f7c9f6;6691b9d8-3368-4121-82f5-3e43a1eddd43;88;442;821;1276
0b7acf61-7f42-461c-8751-b86267f7c9f6;6b55005c-356e-4ed2-b75e-3d55c8d3af11;3;106;1070;1561
0b771241-fb45-4f6c-b415-5c70c66f4b77;99f6a052-2e99-427b-996d-8ac125dc68de;2;234;404;585
0b771241-fb45-4f6c-b415-5c70c66f4b77;e2f6d515-7c77-421a-aca7-ad29bd9bd1d2;1;306;345;404
0b771241-fb45-4f6c-b415-5c70c66f4b77;c3638aa5-26ac-4505-88f2-d747312da671;2;550;497;627
0b771241-fb45-4f6c-b415-5c70c66f4b77;93ec3a3d-dc86-4651-9743-5842024270d3;158;206;464;705
0b771241-fb45-4f6c-b415-5c70c66f4b77;b8c2b473-f666-466f-b73c-d9aa46fcaeef;547;232;194;225
0b5210db-9b55-46ce-8067-f0f4c60b9af1;738397aa-591d-4bc5-b59f-ad99b7a8654a;432;374;1051;732
0b5210db-9b55-46ce-8067-f0f4c60b9af1;7bc572db-2d9b-4c7d-97a7-3ac1333a275b;81;506;891;1075
0b5210db-9b55-46ce-8067-f0f4c60b9af1;b4562e4a-6aac-47af-9bd5-3cff1639e3a1;432;314;1003;1603
0b5210db-9b55-46ce-8067-f0f4c60b9af1;83b08c68-e611-4938-99b1-3a7c84ad37dd;460;634;287;624
0b5210db-9b55-46ce-8067-f0f4c60b9af1;97f886f0-4585-45d3-83b6-2519fa826414;150;554;487;412
0b5210db-9b55-46ce-8067-f0f4c60b9af1;8c81c135-b2ce-4cfe-a090-b9f96fdc0b34;8;368;1064;1533
0b5210db-9b55-46ce-8067-f0f4c60b9af1;b9f5e810-5963-4530-a44d-53d520bef62a;373;691;432;381
0b5210db-9b55-46ce-8067-f0f4c60b9af1;c6be8111-ffb0-4cce-9def-c9d2d073372a;53;765;708;592
0b5210db-9b55-46ce-8067-f0f4c60b9af1;bf04c1e4-6c93-4090-bc6f-f6f790b5c46d;3;144;969;1645
0b5210db-9b55-46ce-8067-f0f4c60b9af1;e4bd0a38-7d8f-471c-a2a7-6edd4b0f7b5c;28;1018;609;480
0b5210db-9b55-46ce-8067-f0f4c60b9af1;c4f81f8b-cde8-4224-aeb6-8c30ded22af0;3;49;723;1217
0b3067ba-9e32-41ad-930e-a2197832345d;014598a8-fcd6-4f59-92a4-b342bf4a7c07;90;445;843;870
0b3067ba-9e32-41ad-930e-a2197832345d;1e4f3014-e771-4ee9-aad8-0030a984ad08;53;307;222;269
0b3067ba-9e32-41ad-930e-a2197832345d;1a00a229-300d-473b-9e97-8be19045fd51;618;316;100;134
0b3067ba-9e32-41ad-930e-a2197832345d;06527fb5-d4e1-4103-bb09-2fcbb12e90bc;549;218;286;412
0b3067ba-9e32-41ad-930e-a2197832345d;e740b05a-72ed-489c-963d-6f761e00881e;510;400;135;138
0ae01ce3-7920-425f-8ef7-f03c1679c09d;44f54ffe-3e2c-4666-9176-12d3c8146a73;1;3;256;631
0ae01ce3-7920-425f-8ef7-f03c1679c09d;48c9432f-9b9e-4028-a03a-32cde7fd1c18;38;205;221;248
0ae01ce3-7920-425f-8ef7-f03c1679c09d;4d0fff97-7c4d-4702-b67c-255aef71b687;18;10;247;509
0a853aff-cb2a-408c-b454-b5b2b740b90d;38cb18e2-7d69-4ac4-827a-8363930fa000;200;537;875;1593
0a6a1018-509f-4264-afe8-db00b33ad7c1;0ed16ee4-265e-46d6-afd4-9577ac7f6b83;251;717;1599;1408
0a6a1018-509f-4264-afe8-db00b33ad7c1;cfa863b6-cc27-412f-9866-d1f9e131c3da;3;1472;1957;845
0a6a1018-509f-4264-afe8-db00b33ad7c1;4725f667-cc44-4845-9e80-42b82b0e2460;697;1453;1452;998
0a6a1018-509f-4264-afe8-db00b33ad7c1;a9959002-17a3-43f5-95cc-2b9c98165476;421;1280;1356;890
0a6a1018-509f-4264-afe8-db00b33ad7c1;abe6015d-d079-454d-8ce5-81ee8fb620d8;442;250;216;182
0a4c5688-f675-4bc1-9cf4-85aed3c6822f;aac86823-bcc7-451f-9b3f-04ce7f1c40bc;4;454;954;746
0a4c5688-f675-4bc1-9cf4-85aed3c6822f;9bdea13e-e486-4467-aff0-5c3cef3ecb14;824;810;153;134
0a4c5688-f675-4bc1-9cf4-85aed3c6822f;eeb20b44-b9d4-4f5c-9a9f-d0d628d183bf;398;454;569;1005
0a4c5688-f675-4bc1-9cf4-85aed3c6822f;a4e0afa4-7a11-4f72-b83d-3c697fc83904;293;131;177;347
0a4c5688-f675-4bc1-9cf4-85aed3c6822f;e754847f-5447-4139-99cb-2ecf8ab891c9;536;144;266;282
0a083e0e-3fbc-4967-a90d-1e3828312a0e;ba13c402-9e6d-45d1-8bd5-6372099c33cf;129;417;118;158
0a083e0e-3fbc-4967-a90d-1e3828312a0e;9084cb11-bca0-4573-9797-c0c888f85733;152;331;96;91
0a083e0e-3fbc-4967-a90d-1e3828312a0e;797a50c4-fee8-46a8-b445-6fc4127680b6;167;280;118;99
0a083e0e-3fbc-4967-a90d-1e3828312a0e;fdf3ed6d-ef4e-49db-bcd7-413190d065b0;79;182;234;195
0a083e0e-3fbc-4967-a90d-1e3828312a0e;490656b2-e279-4edd-b813-758b543c5498;161;174;171;272
09b179b4-73ac-403e-b136-7f9445a7b4b8;85bdf019-28a5-487c-a6ae-2fe77268167a;392;688;268;368
09b179b4-73ac-403e-b136-7f9445a7b4b8;0b0f03f7-7a0f-4b5b-b866-64b76a01ebf8;262;464;814;992
09b179b4-73ac-403e-b136-7f9445a7b4b8;842cf995-455c-48d7-8f1d-6f8b6b10b97a;423;982;141;295
09b179b4-73ac-403e-b136-7f9445a7b4b8;e78dbe48-38c8-47e4-9021-7103474d4441;284;947;602;963
09b179b4-73ac-403e-b136-7f9445a7b4b8;7bf7b706-982e-4f2d-88ea-d283f59e60b4;429;112;409;603
09863330-8dc8-475c-a18f-bbc1b7fde732;2d171cf0-a8bd-4fef-aae0-af8bb4a013df;1176;508;67;59
09863330-8dc8-475c-a18f-bbc1b7fde732;1d46ede3-08aa-43e3-8ebe-6fd95b6b5568;637;335;200;356
09863330-8dc8-475c-a18f-bbc1b7fde732;34ea695c-7063-4ec6-b5d7-a60892fbfb25;938;508;48;68
09863330-8dc8-475c-a18f-bbc1b7fde732;81188a4e-d18b-41ab-8aff-2f2678490e95;582;120;117;142
09863330-8dc8-475c-a18f-bbc1b7fde732;f7968e3f-3d9b-4026-94cf-b1e9e3d0d507;1099;680;161;395
0984e20a-3095-4628-9e2b-ff260257f09f;54dc5f5e-c1f0-4511-b5e1-3a7e8d399bdf;840;1344;1306;1658
0984e20a-3095-4628-9e2b-ff260257f09f;d1ccf864-b64b-4f7e-b5b2-669fcd3ed216;202;314;877;1062
0984e20a-3095-4628-9e2b-ff260257f09f;d874cf77-6892-420c-9026-7c09fb2119ea;24;1222;1780;2516
0984e20a-3095-4628-9e2b-ff260257f09f;e033012f-48dc-4021-8cf9-18c03a5e9670;84;560;935;1338
0984e20a-3095-4628-9e2b-ff260257f09f;d3d0da56-659b-49ad-a07a-62c189b9f7a8;39;173;887;1184
0953e911-f56e-4f29-93e4-866fb8ce6479;27991164-38f7-48ca-a390-f3489b0c1e07;0;106;249;194
0953e911-f56e-4f29-93e4-866fb8ce6479;19d76a4b-f1ae-4772-8033-c7716e88ca1b;1022;333;559;702
0953e911-f56e-4f29-93e4-866fb8ce6479;628adc54-767e-41bd-8d9a-a27633f3c73c;321;538;484;960
0953e911-f56e-4f29-93e4-866fb8ce6479;8e5b308c-3869-414f-b09b-a7cf18b783ae;278;400;572;435
0953e911-f56e-4f29-93e4-866fb8ce6479;565a78ca-3144-4089-bb02-d365d5f0d7e9;857;268;156;132
08e0df91-60b8-4c26-aab0-6d6010aad7d4;76260591-ec0a-47f5-80b3-0ac37f2ad876;8;358;747;484
08e0df91-60b8-4c26-aab0-6d6010aad7d4;30d8b85b-1f9c-4214-b591-5c29cb0b297c;4;304;936;1578
08e0df91-60b8-4c26-aab0-6d6010aad7d4;9dbfbb38-8e62-4599-9e1c-a6e140db1b59;5;186;912;1721
08e0df91-60b8-4c26-aab0-6d6010aad7d4;d90bfd05-4ae0-4d2e-84ec-3a598f8289b5;148;669;797;1008
08e0df91-60b8-4c26-aab0-6d6010aad7d4;ebb052d3-cef4-4190-ba6b-2978d16562b7;7;224;1066;1686
08b51414-a060-47d7-af7b-787ee1301e72;f207bad2-31f7-4a17-977f-12508aca8e16;537;838;264;628
08b51414-a060-47d7-af7b-787ee1301e72;cdf81887-aa21-447a-bec8-5319c34f7c19;424;541;391;931
08b51414-a060-47d7-af7b-787ee1301e72;153b570a-fb4e-4996-9a23-a7a9e04a0026;9;730;820;659
08b51414-a060-47d7-af7b-787ee1301e72;2686f799-9628-4ccd-b4e8-3f9c3b50a367;597;107;125;72
08b51414-a060-47d7-af7b-787ee1301e72;fb9d52d2-ff00-41ec-95b3-f0b58ecffefe;440;119;312;493
08b29bc1-97de-4ed0-862d-e57884674bec;af0cb79e-d6f5-401d-8121-a3ae627903d0;1;10;359;514
089d6f6f-361f-4b69-a9b8-756cabfbc80d;b95c593e-e224-43ef-8d9b-a1352b9f770f;417;406;305;320
089d6f6f-361f-4b69-a9b8-756cabfbc80d;fc18b178-361b-4fe3-b97b-63be22ed691b;27;512;693;790
089d6f6f-361f-4b69-a9b8-756cabfbc80d;4b32109d-8c8c-4f2d-a5f8-0b0654fe8c16;479;10;592;1414
089d6f6f-361f-4b69-a9b8-756cabfbc80d;f29ba6fa-f9fd-4537-9104-9ee333633994;1;595;945;442
089d6f6f-361f-4b69-a9b8-756cabfbc80d;8e5a7921-dded-44db-96b5-0948b3aeddfe;435;1;288;336
089d6f6f-361f-4b69-a9b8-756cabfbc80d;056fba6c-df6b-49f7-95d0-2513da1906f2;603;5;243;219
08707d31-d275-4c10-aa3e-0a70cf448bbb;86eb8208-2fb1-4fa2-bc2f-8a6ab148fe6f;2;177;422;631
08707d31-d275-4c10-aa3e-0a70cf448bbb;c9ea5227-d438-444f-99c3-90fd45d8af2f;1;114;281;520
08707d31-d275-4c10-aa3e-0a70cf448bbb;0e67bf74-6e2e-4e89-8987-f339d9756895;443;194;352;484
016f8a55-7746-4586-9caa-f9cad729bc6e;4cdd25de-d212-480f-949a-23d61e05c4ca;35;73;322;374
016f8a55-7746-4586-9caa-f9cad729bc6e;57000238-c426-4015-981a-d1bbe48f0c04;424;669;152;173
016f8a55-7746-4586-9caa-f9cad729bc6e;6452724a-6b54-4ef8-a7b0-b796c31c14d2;137;279;159;201
016f8a55-7746-4586-9caa-f9cad729bc6e;540426e6-bb9f-40ec-bdf8-e380548660f7;9;269;1064;1126
016f8a55-7746-4586-9caa-f9cad729bc6e;ff5ff3b1-70ee-42e2-aa90-006780935fb9;100;332;107;121
0155cce1-1fcf-4b7d-adf3-2a7f5bf48040;52b7abeb-990a-4f98-8b52-2d3d93d59a27;373;653;432;365
0155cce1-1fcf-4b7d-adf3-2a7f5bf48040;b22855b4-7045-41a6-9abb-252a2fe670bc;173;5;1217;1428
0155cce1-1fcf-4b7d-adf3-2a7f5bf48040;f039358b-5ea2-468e-bcc7-14aed6d0c0fc;36;768;658;333
0155cce1-1fcf-4b7d-adf3-2a7f5bf48040;c9136a7f-12a9-4dc8-8d4e-30da68f04132;3;714;802;476
0155cce1-1fcf-4b7d-adf3-2a7f5bf48040;d333b70e-0909-41d6-b168-33f43ab78275;296;496;465;954
014f85a1-1c80-49aa-956e-7b92eacafd05;cc6e52be-7ca7-4934-bde0-636c43f40e41;1;54;758;1156
014f85a1-1c80-49aa-956e-7b92eacafd05;0e65e349-f74e-4812-9298-11d47f770011;573;190;153;334
014f85a1-1c80-49aa-956e-7b92eacafd05;b47e2dcc-b7bb-4d8a-8c2c-1d5d9d5ef9cc;498;84;289;631
014f85a1-1c80-49aa-956e-7b92eacafd05;d682cc7e-6145-4027-93ac-cf9ef78c4d10;536;294;54;70
01310146-cc68-43b1-bdde-120a0c9fc266;82f420e1-0617-4c79-80a5-2b2972b5ea50;682;461;516;362
01310146-cc68-43b1-bdde-120a0c9fc266;64ef8040-74a5-4c2d-9f06-2768559ac2f0;133;256;217;500
01310146-cc68-43b1-bdde-120a0c9fc266;6e9d4aee-1b7f-47a0-baa9-e7d3c0eb928b;506;938;554;691
01310146-cc68-43b1-bdde-120a0c9fc266;d2e73fc6-53db-442d-9b6e-9908e26843ef;203;290;43;97
01310146-cc68-43b1-bdde-120a0c9fc266;e1f43635-e7ac-4e80-9d3c-2cf6efd28c68;328;102;354;711
01298aba-8d74-417d-9ecb-c4fb0ea31425;6c892a48-86fe-415d-85b3-c06cddda46e6;2;144;257;155
01298aba-8d74-417d-9ecb-c4fb0ea31425;a29c593b-efba-4652-ae5c-5ddec8629dd0;91;155;268;185
01298aba-8d74-417d-9ecb-c4fb0ea31425;f0548acc-25fa-4cbc-8a3b-7b007acd8ab7;1;30;244;253
01298aba-8d74-417d-9ecb-c4fb0ea31425;d1af2841-e63c-4d8f-b8e2-5b70377dd00d;84;184;227;138
01298aba-8d74-417d-9ecb-c4fb0ea31425;d4b6c180-833f-4836-8b92-ada1a39415d3;111;74;58;110
0121a186-9c28-487e-a541-60fdeab21766;a9c12219-6ef5-46cf-ac06-2e9e5b85acdf;562;986;511;918
0121a186-9c28-487e-a541-60fdeab21766;e3ebb3d0-3068-4c93-bc53-0d0d8cde443a;393;461;359;941
0121a186-9c28-487e-a541-60fdeab21766;dacc7fb6-361f-4fc5-804c-e84e44bad317;7;29;1039;1568
0121a186-9c28-487e-a541-60fdeab21766;3d984be7-43e9-461d-902c-7a788340080e;462;49;376;533
0121a186-9c28-487e-a541-60fdeab21766;dfe73bf3-1972-4da3-bc2a-7d5187a6881f;857;4;645;754
00ab4db8-3e94-44e3-a4b1-9fe316c67b60;a020678b-ccf9-4933-b841-ae6a33ecb104;304;307;430;874
00ab4db8-3e94-44e3-a4b1-9fe316c67b60;2cc7b112-2af8-4466-931a-c83a2466d81a;5;293;332;298
00ab4db8-3e94-44e3-a4b1-9fe316c67b60;cbb6f485-e03e-4098-99d7-ca20354f83b2;239;121;71;97
00ab4db8-3e94-44e3-a4b1-9fe316c67b60;d74e9e57-4346-42bd-9aef-49c295373088;1;656;727;598
00ab4db8-3e94-44e3-a4b1-9fe316c67b60;bdeafaaf-6f78-4331-8706-b31ca936ec78;731;426;311;246
007b5e86-449d-4c03-96d2-f0ac1782c9b3;dc71645d-ea2b-45dc-9f53-0df16c5eb975;69;353;583;873
007b5e86-449d-4c03-96d2-f0ac1782c9b3;a92cc310-e9aa-4fe8-a42f-2878c3578f05;235;255;113;211
007b5e86-449d-4c03-96d2-f0ac1782c9b3;5fb37a8a-2f95-4057-b1f8-833177755d97;200;324;220;337
007b5e86-449d-4c03-96d2-f0ac1782c9b3;d01c80c2-775a-4d61-9616-612fa08764c0;373;566;233;608
007b5e86-449d-4c03-96d2-f0ac1782c9b3;5c8e898a-17aa-4c46-90e5-39d3039a6efc;1;382;412;648
007b5e86-449d-4c03-96d2-f0ac1782c9b3;4f78621f-64a9-46ad-9f2c-14858afc8dbe;0;263;361;640
007b5e86-449d-4c03-96d2-f0ac1782c9b3;03ac9ef3-6d35-4642-85e2-0b13a2bd6d76;3;343;666;370
007b5e86-449d-4c03-96d2-f0ac1782c9b3;9e3458fa-67a6-4cc5-a845-57cd296a1a1b;257;288;461;687
0dcad7dc-cd03-41ae-975e-87e2c37d547A;740f7dba-2442-49fc-a417-5dfc0763f5b6;562;513;1045;553
0dcad7dc-cd03-41ae-975e-87e2c37d547B;ddab55b6-a896-4871-b94c-93fc1e2353d0;5;3;920;1181
0dcad7dc-cd03-41ae-975e-87e2c37d547B;9041c448-b016-4d2e-8665-e502db8d4a02;190;403;1024;427
